,cdate,acode,aname,scode,sname,fdust,ufdust,ozone,nd,cm,sagas,ufsquare,Sum,AVGfdust,AVGufdust,AVGozone,AVGnd,AVGcm,AVGsgas,SDfdus,SDufdust,SDozone,SDnd,SDcm,SDsgas
240,20180111,102,동북권,111291,강북구,28,17,0.028,0.01,0.4,0.005,289,45.443,,,,,,,,,,,,
241,20180111,104,동남권,111274,강동구,35,25,0.019,0.019,0.5,0.005,625,60.543,,,,,,,,,,,,
242,20180111,104,동남권,111273,송파구,35,19,0.021,0.015,0.4,0.005,361,54.441,,,,,,,,,,,,
243,20180111,104,동남권,111262,서초구,36,25,0.018,0.015,0.4,0.006,625,61.439,,,,,,,,,,,,
244,20180111,104,동남권,111261,강남구,26,23,0.012,0.02,0.4,0.005,529,49.437,,,,,,,,,,,,
245,20180111,103,서남권,111301,양천구,30,24,0.014,0.019,0.5,0.003,576,54.536,,,,,,,,,,,,
246,20180111,103,서남권,111281,금천구,31,22,0.018,0.021,0.4,0.005,484,53.444,,,,,,,,,,,,
247,20180111,103,서남권,111251,관악구,30,22,0.017,0.02,0.3,0.006,484,52.343,,,,,,,,,,,,
248,20180111,103,서남권,111241,동작구,35,24,0.018,0.018,0.4,0.004,576,59.44,,,,,,,,,,,,
249,20180111,103,서남권,111231,영등포구,38,26,0.015,0.019,0.6,0.007,676,64.641,,,,,,,,,,,,
250,20180111,103,서남권,111221,구로구,37,27,0.013,0.013,0.5,0.006,729,64.532,,,,,,,,,,,,
251,20180111,103,서남권,111212,강서구,31,23,0.019,0.018,0.4,0.004,529,54.441,,,,,,,,,,,,
252,20180111,102,동북권,111311,노원구,34,22,0.023,0.014,0.4,0.006,484,56.443,,,,,,,,,,,,
253,20180111,102,동북권,111171,도봉구,33,23,0.021,0.01,0.4,0.004,529,56.435,,,,,,,,,,,,
254,20180111,102,동북권,111161,성북구,32,23,0.02,0.016,0.4,0.005,529,55.441,,,,,,,,,,,,
255,20180111,102,동북권,111152,동대문구,37,23,0.02,0.018,0.5,0.006,529,60.544,,,,,,,,,,,,
256,20180111,102,동북권,111151,중랑구,38,27,0.018,0.018,0.5,0.006,729,65.542,,,,,,,,,,,,
257,20180111,102,동북권,111142,성동구,34,24,0.015,0.017,0.2,0.005,576,58.237,,,,,,,,,,,,
258,20180111,102,동북권,111141,광진구,34,23,0.02,0.019,0.5,0.003,529,57.542,,,,,,,,,,,,
259,20180111,101,서북권,111201,마포구,31,23,0.019,0.018,0.5,0.005,529,54.542,,,,,,,,,,,,
260,20180111,101,서북권,111181,은평구,37,25,0.022,0.018,0.5,0.004,625,62.544,,,,,,,,,,,,
261,20180111,100,도심권,111131,용산구,34,23,0.017,0.018,0.3,0.004,529,57.339,,,,,,,,,,,,
262,20180111,100,도심권,111123,종로구,30,22,0.018,0.02,0.5,0.006,484,52.544,,,,,,,,,,,,
263,20180111,100,도심권,111121,중구,29,22,0.02,0.016,0.5,0.004,484,51.54,,,,,,,,,,,,
264,20180112,102,동북권,111311,노원구,25,15,0.018,0.027,0.5,0.006,225,40.551,,,,,,,,,,,,
265,20180112,104,동남권,111274,강동구,26,17,0.013,0.035,0.5,0.004,289,43.552,,,,,,,,,,,,
266,20180112,104,동남권,111273,송파구,25,14,0.017,0.026,0.5,0.005,196,39.548,,,,,,,,,,,,
267,20180112,104,동남권,111262,서초구,27,17,0.014,0.027,0.4,0.006,289,44.447,,,,,,,,,,,,
268,20180112,104,동남권,111261,강남구,20,16,0.011,0.03,0.5,0.005,256,36.546,,,,,,,,,,,,
269,20180112,103,서남권,111301,양천구,24,16,0.012,0.03,0.5,0.004,256,40.546,,,,,,,,,,,,
270,20180112,103,서남권,111281,금천구,27,19,0.014,0.049,0.5,0.005,361,46.568,,,,,,,,,,,,
271,20180112,103,서남권,111251,관악구,26,17,0.013,0.033,0.4,0.007,289,43.453,,,,,,,,,,,,
272,20180112,103,서남권,111241,동작구,27,16,0.014,0.031,0.4,0.003,256,43.448,,,,,,,,,,,,
273,20180112,103,서남권,111231,영등포구,28,19,0.014,0.028,0.6,0.007,361,47.649,,,,,,,,,,,,
274,20180112,103,서남권,111221,구로구,29,18,0.011,0.02,0.3,0.007,324,47.338,,,,,,,,,,,,
275,20180112,103,서남권,111212,강서구,27,19,0.017,0.03,0.4,0.004,361,46.451,,,,,,,,,,,,
276,20180112,102,동북권,111291,강북구,16,9,0.025,0.021,0.4,0.004,81,25.45,,,,,,,,,,,,
277,20180112,102,동북권,111171,도봉구,22,14,0.017,0.022,0.6,0.003,196,36.642,,,,,,,,,,,,
278,20180112,102,동북권,111161,성북구,23,15,0.016,0.03,0.5,0.005,225,38.551,,,,,,,,,,,,
279,20180112,102,동북권,111152,동대문구,25,15,0.02,0.029,0.5,0.006,225,40.555,,,,,,,,,,,,
280,20180112,102,동북권,111151,중랑구,28,16,0.013,0.033,0.5,0.006,256,44.552,,,,,,,,,,,,
281,20180112,102,동북권,111142,성동구,24,16,0.013,0.026,0.5,0.004,256,40.543,,,,,,,,,,,,
282,20180112,102,동북권,111141,광진구,24,15,0.017,0.031,0.5,0.004,225,39.552,,,,,,,,,,,,
283,20180112,101,서북권,111201,마포구,23,15,0.017,0.028,0.5,0.005,225,38.55,,,,,,,,,,,,
284,20180112,101,서북권,111181,은평구,24,15,0.022,0.026,0.5,0.004,225,39.552,,,,,,,,,,,,
285,20180112,100,도심권,111131,용산구,22,12,0.015,0.029,0.3,0.004,144,34.348,,,,,,,,,,,,
286,20180112,100,도심권,111123,종로구,21,14,0.017,0.03,0.5,0.006,196,35.553,,,,,,,,,,,,
287,20180112,100,도심권,111121,중구,20,14,0.018,0.026,0.5,0.003,196,34.547,,,,,,,,,,,,
288,20180113,100,도심권,111131,용산구,51,35,0.003,0.048,0.5,0.005,1225,86.556,,,,,,,,,,,,
289,20180113,104,동남권,111274,강동구,50,39,0.003,0.051,0.7,0.005,1521,89.759,,,,,,,,,,,,
290,20180113,104,동남권,111273,송파구,48,25,0.004,0.044,0.7,0.005,625,73.753,,,,,,,,,,,,
291,20180113,104,동남권,111262,서초구,57,43,0.003,0.043,0.7,0.006,1849,100.752,,,,,,,,,,,,
292,20180113,104,동남권,111261,강남구,44,43,0.002,0.049,0.7,0.005,1849,87.756,,,,,,,,,,,,
293,20180113,103,서남권,111301,양천구,51,41,0.002,0.053,0.9,0.004,1681,92.959,,,,,,,,,,,,
294,20180113,103,서남권,111281,금천구,52,42,0.003,0.052,0.8,0.005,1764,94.86,,,,,,,,,,,,
295,20180113,103,서남권,111251,관악구,52,44,0.003,0.055,0.7,0.007,1936,96.765,,,,,,,,,,,,
296,20180113,103,서남권,111241,동작구,54,45,0.003,0.053,0.7,0.004,2025,99.76,,,,,,,,,,,,
297,20180113,103,서남권,111231,영등포구,53,42,0.005,0.043,0.7,0.007,1764,95.755,,,,,,,,,,,,
298,20180113,103,서남권,111221,구로구,54,41,0.003,0.032,0.5,0.007,1681,95.542,,,,,,,,,,,,
299,20180113,103,서남권,111212,강서구,58,45,0.003,0.059,0.8,0.004,2025,103.866,,,,,,,,,,,,
300,20180113,100,도심권,111123,종로구,48,37,0.003,0.055,0.9,0.006,1369,85.964,,,,,,,,,,,,
301,20180113,102,동북권,111311,노원구,54,37,0.003,0.051,0.9,0.007,1369,91.961,,,,,,,,,,,,
302,20180113,100,도심권,111121,중구,54,40,0.003,0.053,0.9,0.005,1600,94.961,,,,,,,,,,,,
303,20180113,102,동북권,111291,강북구,54,34,0.003,0.055,0.9,0.005,1156,88.963,,,,,,,,,,,,
304,20180113,102,동북권,111171,도봉구,52,37,0.004,0.051,0.9,0.006,1369,89.961,,,,,,,,,,,,
305,20180113,102,동북권,111161,성북구,53,39,0.003,0.052,0.9,0.006,1521,92.961,,,,,,,,,,,,
306,20180113,102,동북권,111152,동대문구,59,35,0.003,0.06,0.7,0.006,1225,94.769,,,,,,,,,,,,
307,20180113,102,동북권,111151,중랑구,53,36,0.003,0.047,0.7,0.006,1296,89.756,,,,,,,,,,,,
308,20180113,102,동북권,111142,성동구,51,39,0.003,0.044,0.7,0.006,1521,90.753,,,,,,,,,,,,
309,20180113,102,동북권,111141,광진구,54,36,0.004,0.049,0.7,0.004,1296,90.757,,,,,,,,,,,,
310,20180113,101,서북권,111201,마포구,56,41,0.002,0.054,0.9,0.005,1681,97.961,,,,,,,,,,,,
311,20180113,101,서북권,111191,서대문구,93,10,0.003,0.047,1.1,0.004,100,104.154,,,,,,,,,,,,
312,20180113,101,서북권,111181,은평구,51,37,0.005,0.053,0.9,0.005,1369,88.963,,,,,,,,,,,,
313,20180114,102,동북권,111311,노원구,77,57,0.008,0.047,1,0.007,3249,135.062,,,,,,,,,,,,
314,20180114,104,동남권,111274,강동구,70,55,0.01,0.041,0.8,0.005,3025,125.856,,,,,,,,,,,,
315,20180114,104,동남권,111273,송파구,65,37,0.013,0.034,0.8,0.005,1369,102.852,,,,,,,,,,,,
316,20180114,104,동남권,111262,서초구,75,53,0.012,0.032,0.7,0.006,2809,128.75,,,,,,,,,,,,
317,20180114,104,동남권,111261,강남구,63,58,0.007,0.037,0.6,0.006,3364,121.65,,,,,,,,,,,,
318,20180114,103,서남권,111301,양천구,66,57,0.008,0.042,0.8,0,3249,123.85,,,,,,,,,,,,
319,20180114,103,서남권,111281,금천구,68,55,0.015,0.039,0.8,0.004,3025,123.858,,,,,,,,,,,,
320,20180114,103,서남권,111251,관악구,63,56,0.011,0.043,0.7,0.008,3136,119.762,,,,,,,,,,,,
321,20180114,103,서남권,111241,동작구,70,61,0.013,0.043,0.7,0.004,3721,131.76,,,,,,,,,,,,
322,20180114,103,서남권,111231,영등포구,69,52,0.01,0.034,0.7,0.007,2704,121.751,,,,,,,,,,,,
323,20180114,103,서남권,111221,구로구,69,53,0.009,0.027,0.4,0.007,2809,122.443,,,,,,,,,,,,
324,20180114,103,서남권,111212,강서구,71,58,0.009,0.047,0.7,0.004,3364,129.76,,,,,,,,,,,,
325,20180114,102,동북권,111291,강북구,74,49,0.008,0.044,0.9,0.006,2401,123.958,,,,,,,,,,,,
326,20180114,102,동북권,111171,도봉구,72,48,0.009,0.047,0.9,0.007,2304,120.963,,,,,,,,,,,,
327,20180114,102,동북권,111161,성북구,68,55,0.006,0.045,0.9,0.006,3025,123.957,,,,,,,,,,,,
328,20180114,102,동북권,111152,동대문구,76,49,0.008,0.049,0.6,0.006,2401,125.663,,,,,,,,,,,,
329,20180114,102,동북권,111151,중랑구,72,51,0.011,0.038,0.7,0.006,2601,123.755,,,,,,,,,,,,
330,20180114,102,동북권,111142,성동구,66,52,0.007,0.036,0.7,0.006,2704,118.749,,,,,,,,,,,,
331,20180114,102,동북권,111141,광진구,74,52,0.011,0.041,0.7,0.004,2704,126.756,,,,,,,,,,,,
332,20180114,101,서북권,111201,마포구,70,53,0.01,0.04,0.8,0.005,2809,123.855,,,,,,,,,,,,
333,20180114,101,서북권,111191,서대문구,75,36,0.013,0.037,0.5,0.004,1296,111.554,,,,,,,,,,,,
334,20180114,101,서북권,111181,은평구,61,46,0.018,0.034,0.7,0.004,2116,107.756,,,,,,,,,,,,
335,20180114,100,도심권,111131,용산구,68,57,0.008,0.04,0.5,0.005,3249,125.553,,,,,,,,,,,,
336,20180114,100,도심권,111123,종로구,64,50,0.008,0.045,0.9,0.006,2500,114.959,,,,,,,,,,,,
337,20180114,100,도심권,111121,중구,67,54,0.008,0.044,0.8,0.005,2916,121.857,,,,,,,,,,,,
338,20180115,100,도심권,111121,중구,63,45,0.011,0.051,0.8,0.005,2025,108.867,,,,,,,,,,,,
339,20180115,104,동남권,111274,강동구,67,47,0.008,0.058,0.9,0.005,2209,114.971,,,,,,,,,,,,
340,20180115,104,동남권,111273,송파구,62,44,0.011,0.045,0.8,0.005,1936,106.861,,,,,,,,,,,,
341,20180115,104,동남권,111262,서초구,74,49,0.012,0.04,0.6,0.007,2401,123.659,,,,,,,,,,,,
342,20180115,104,동남권,111261,강남구,62,51,0.008,0.048,0.7,0.007,2601,113.763,,,,,,,,,,,,
343,20180115,103,서남권,111301,양천구,67,52,0.011,0.046,0.8,0.006,2704,119.863,,,,,,,,,,,,
344,20180115,103,서남권,111281,금천구,69,49,0.015,0.045,0.7,0.006,2401,118.766,,,,,,,,,,,,
345,20180115,103,서남권,111251,관악구,70,56,0.013,0.048,0.6,0.009,3136,126.67,,,,,,,,,,,,
346,20180115,103,서남권,111241,동작구,66,49,0.017,0.044,0.6,0.005,2401,115.666,,,,,,,,,,,,
347,20180115,103,서남권,111231,영등포구,74,53,0.01,0.04,0.7,0.008,2809,127.758,,,,,,,,,,,,
348,20180115,103,서남권,111221,구로구,79,56,0.01,0.031,0.4,0.009,3136,135.45,,,,,,,,,,,,
349,20180115,103,서남권,111212,강서구,75,57,0.014,0.05,0.8,0.005,3249,132.869,,,,,,,,,,,,
350,20180115,102,동북권,111311,노원구,64,42,0.014,0.051,0.9,0.008,1764,106.973,,,,,,,,,,,,
351,20180115,102,동북권,111291,강북구,59,36,0.019,0.043,0.7,0.008,1296,95.77,,,,,,,,,,,,
352,20180115,102,동북권,111171,도봉구,67,44,0.017,0.047,0.9,0.006,1936,111.97,,,,,,,,,,,,
353,20180115,102,동북권,111161,성북구,54,50,0.01,0.052,1,0.007,2500,105.069,,,,,,,,,,,,
354,20180115,102,동북권,111152,동대문구,77,48,0.01,0.06,0.7,0.008,2304,125.778,,,,,,,,,,,,
355,20180115,102,동북권,111151,중랑구,71,46,0.01,0.053,0.8,0.007,2116,117.87,,,,,,,,,,,,
356,20180115,102,동북권,111142,성동구,70,52,0.006,0.047,0.7,0.007,2704,122.76,,,,,,,,,,,,
357,20180115,102,동북권,111141,광진구,72,45,0.01,0.055,0.8,0.005,2025,117.87,,,,,,,,,,,,
358,20180115,101,서북권,111201,마포구,75,51,0.012,0.046,0.8,0.006,2601,126.864,,,,,,,,,,,,
359,20180115,101,서북권,111191,서대문구,83,42,0.014,0.043,0.7,0.004,1764,125.761,,,,,,,,,,,,
360,20180115,101,서북권,111181,은평구,64,44,0.017,0.049,0.8,0.005,1936,108.871,,,,,,,,,,,,
361,20180115,100,도심권,111131,용산구,67,52,0.009,0.046,0.5,0.006,2704,119.561,,,,,,,,,,,,
362,20180115,100,도심권,111123,종로구,63,45,0.011,0.053,0.9,0.007,2025,108.971,,,,,,,,,,,,
363,20180116,102,동북권,111291,강북구,111,72,0.004,0.072,1.1,0.008,5184,184.184,,,,,,,,,,,,
364,20180116,104,동남권,111274,강동구,109,83,0.005,0.06,1.1,0.006,6889,193.171,,,,,,,,,,,,
365,20180116,104,동남권,111273,송파구,104,72,0.004,0.056,1.1,0.007,5184,177.167,,,,,,,,,,,,
366,20180116,104,동남권,111262,서초구,127,90,0.003,0.061,1.2,0.007,8100,218.271,,,,,,,,,,,,
367,20180116,104,동남권,111261,강남구,89,78,0.003,0.066,1.1,0.008,6084,168.177,,,,,,,,,,,,
368,20180116,103,서남권,111301,양천구,112,97,0.003,0.076,1.5,0.007,9409,210.586,,,,,,,,,,,,
369,20180116,103,서남권,111281,금천구,117,92,0.002,0.073,1.3,0.007,8464,210.382,,,,,,,,,,,,
370,20180116,103,서남권,111251,관악구,109,97,0.003,0.079,1.2,0.009,9409,207.291,,,,,,,,,,,,
371,20180116,103,서남권,111241,동작구,117,103,0.004,0.081,1.4,0.007,10609,221.492,,,,,,,,,,,,
372,20180116,103,서남권,111231,영등포구,122,89,0.005,0.062,0.9,0.009,7921,211.976,,,,,,,,,,,,
373,20180116,103,서남권,111221,구로구,133,99,0.003,0.046,0.5,0.01,9801,232.559,,,,,,,,,,,,
374,20180116,103,서남권,111212,강서구,118,96,0.003,0.08,1.4,0.006,9216,215.489,,,,,,,,,,,,
375,20180116,102,동북권,111311,노원구,114,81,0.004,0.07,1.3,0.009,6561,196.383,,,,,,,,,,,,
376,20180116,102,동북권,111171,도봉구,125,85,0.005,0.07,1.2,0.008,7225,211.283,,,,,,,,,,,,
377,20180116,102,동북권,111161,성북구,118,85,0.004,0.066,1.2,0.007,7225,204.277,,,,,,,,,,,,
378,20180116,102,동북권,111152,동대문구,123,75,0.004,0.078,0.9,0.009,5625,198.991,,,,,,,,,,,,
379,20180116,102,동북권,111151,중랑구,115,80,0.005,0.065,1,0.008,6400,196.078,,,,,,,,,,,,
380,20180116,102,동북권,111142,성동구,108,84,0.003,0.059,0.8,0.008,7056,192.87,,,,,,,,,,,,
381,20180116,102,동북권,111141,광진구,108,74,0.007,0.064,1.2,0.006,5476,183.277,,,,,,,,,,,,
382,20180116,101,서북권,111201,마포구,116,86,0.004,0.075,1.5,0.007,7396,203.586,,,,,,,,,,,,
383,20180116,101,서북권,111191,서대문구,137,75,0.005,0.072,1.3,0.005,5625,213.382,,,,,,,,,,,,
384,20180116,101,서북권,111181,은평구,107,81,0.006,0.089,1.2,0.006,6561,189.301,,,,,,,,,,,,
385,20180116,100,도심권,111131,용산구,100,88,0.003,0.065,0.8,0.007,7744,188.875,,,,,,,,,,,,
386,20180116,100,도심권,111123,종로구,97,74,0.004,0.074,1.5,0.008,5476,172.586,,,,,,,,,,,,
387,20180116,100,도심권,111121,중구,99,76,0.004,0.074,1.4,0.007,5776,176.485,,,,,,,,,,,,
388,20180117,102,동북권,111311,노원구,106,79,0.009,0.054,1,0.003,6241,186.066,,,,,,,,,,,,
389,20180117,104,동남권,111274,강동구,119,96,0.005,0.06,1,0.006,9216,216.071,,,,,,,,,,,,
390,20180117,104,동남권,111273,송파구,123,89,0.006,0.057,1,0.006,7921,213.069,,,,,,,,,,,,
391,20180117,104,동남권,111262,서초구,129,92,0.005,0.052,0.9,0.007,8464,221.964,,,,,,,,,,,,
392,20180117,104,동남권,111261,강남구,100,89,0.004,0.06,0.9,0.008,7921,189.972,,,,,,,,,,,,
393,20180117,103,서남권,111301,양천구,98,90,0.004,0.055,1,0.006,8100,189.065,,,,,,,,,,,,
394,20180117,103,서남권,111281,금천구,110,89,0.007,0.062,1.1,0.006,7921,200.175,,,,,,,,,,,,
395,20180117,103,서남권,111251,관악구,108,102,0.006,0.062,0.9,0.008,10404,210.976,,,,,,,,,,,,
396,20180117,103,서남권,111241,동작구,115,106,0.009,0.063,1,0.006,11236,222.078,,,,,,,,,,,,
397,20180117,103,서남권,111231,영등포구,121,101,0.005,0.048,0.7,0.008,10201,222.761,,,,,,,,,,,,
398,20180117,103,서남권,111221,구로구,124,95,0.004,0.039,0.8,0.008,9025,219.851,,,,,,,,,,,,
399,20180117,103,서남권,111212,강서구,99,84,0.009,0.054,0.9,0.005,7056,183.968,,,,,,,,,,,,
400,20180117,102,동북권,111291,강북구,101,69,0.016,0.049,0.8,0.008,4761,170.873,,,,,,,,,,,,
401,20180117,102,동북권,111171,도봉구,113,81,0.015,0.05,1,0.006,6561,195.071,,,,,,,,,,,,
402,20180117,102,동북권,111161,성북구,109,90,0.009,0.049,0.8,0.007,8100,199.865,,,,,,,,,,,,
403,20180117,102,동북권,111152,동대문구,126,78,0.008,0.058,0.7,0.008,6084,204.774,,,,,,,,,,,,
404,20180117,102,동북권,111151,중랑구,116,89,0.008,0.055,0.8,0.007,7921,205.87,,,,,,,,,,,,
405,20180117,102,동북권,111142,성동구,114,94,0.004,0.051,0.7,0.008,8836,208.763,,,,,,,,,,,,
406,20180117,102,동북권,111141,광진구,119,86,0.005,0.066,1,0.005,7396,206.076,,,,,,,,,,,,
407,20180117,101,서북권,111201,마포구,122,93,0.005,0.06,1.2,0.006,8649,216.271,,,,,,,,,,,,
408,20180117,101,서북권,111191,서대문구,134,77,0.008,0.057,1.1,0.004,5929,212.169,,,,,,,,,,,,
409,20180117,101,서북권,111181,은평구,102,86,0.012,0.068,1.1,0.005,7396,189.185,,,,,,,,,,,,
410,20180117,100,도심권,111131,용산구,111,95,0.005,0.053,0.6,0.007,9025,206.665,,,,,,,,,,,,
411,20180117,100,도심권,111123,종로구,99,78,0.009,0.057,1.1,0.008,6084,178.174,,,,,,,,,,,,
412,20180117,100,도심권,111121,중구,96,78,0.008,0.058,1,0.006,6084,175.072,,,,,,,,,,,,
413,20180118,101,서북권,111181,은평구,94,65,0.015,0.055,0.9,0.005,4225,159.975,,,,,,,,,,,,
414,20180118,104,동남권,111274,강동구,94,65,0.013,0.044,0.8,0.005,4225,159.862,,,,,,,,,,,,
415,20180118,104,동남권,111273,송파구,99,57,0.015,0.037,0.7,0.005,3249,156.757,,,,,,,,,,,,
416,20180118,104,동남권,111262,서초구,100,64,0.012,0.034,0.7,0.007,4096,164.753,,,,,,,,,,,,
417,20180118,104,동남권,111261,강남구,75,60,0.01,0.04,0.8,0.007,3600,135.857,,,,,,,,,,,,
418,20180118,103,서남권,111301,양천구,77,60,0.01,0.041,0.8,0.006,3600,137.857,,,,,,,,,,,,
419,20180118,103,서남권,111281,금천구,82,58,0.013,0.041,0.7,0.005,3364,140.759,,,,,,,,,,,,
420,20180118,103,서남권,111251,관악구,75,63,0.013,0.039,0.6,0.008,3969,138.66,,,,,,,,,,,,
421,20180118,103,서남권,111241,동작구,82,66,0.018,0.039,0.7,0.005,4356,148.762,,,,,,,,,,,,
422,20180118,103,서남권,111231,영등포구,95,66,0.009,0.038,0.6,0.008,4356,161.655,,,,,,,,,,,,
423,20180118,103,서남권,111221,구로구,94,65,0.009,0.029,0.8,0.008,4225,159.846,,,,,,,,,,,,
424,20180118,103,서남권,111212,강서구,77,61,0.014,0.042,0.8,0.005,3721,138.861,,,,,,,,,,,,
425,20180118,100,도심권,111131,용산구,85,66,0.011,0.04,0.5,0.006,4356,151.557,,,,,,,,,,,,
426,20180118,100,도심권,111121,중구,78,56,0.016,0.039,0.8,0.005,3136,134.86,,,,,,,,,,,,
427,20180118,100,도심권,111123,종로구,80,56,0.014,0.04,0.9,0.007,3136,136.961,,,,,,,,,,,,
428,20180118,102,동북권,111311,노원구,84,54,0.019,0.037,0.8,0.007,2916,138.863,,,,,,,,,,,,
429,20180118,102,동북권,111291,강북구,85,50,0.026,0.029,0.7,0.006,2500,135.761,,,,,,,,,,,,
430,20180118,102,동북권,111171,도봉구,94,59,0.024,0.033,0.7,0.004,3481,153.761,,,,,,,,,,,,
431,20180118,102,동북권,111161,성북구,88,60,0.015,0.036,0.6,0.006,3600,148.657,,,,,,,,,,,,
432,20180118,102,동북권,111152,동대문구,98,54,0.015,0.04,0.6,0.007,2916,152.662,,,,,,,,,,,,
433,20180118,102,동북권,111151,중랑구,98,62,0.013,0.042,0.8,0.006,3844,160.861,,,,,,,,,,,,
434,20180118,102,동북권,111142,성동구,90,61,0.01,0.036,0.5,0.006,3721,151.552,,,,,,,,,,,,
435,20180118,102,동북권,111141,광진구,88,55,0.016,0.043,0.8,0.004,3025,143.863,,,,,,,,,,,,
436,20180118,101,서북권,111201,마포구,92,63,0.011,0.041,0.8,0.006,3969,155.858,,,,,,,,,,,,
437,20180118,101,서북권,111191,서대문구,100,58,0.013,0.04,0.9,0.003,3364,158.956,,,,,,,,,,,,
438,20180119,102,동북권,111311,노원구,57,27,0.023,0.031,0.7,0.007,729,84.761,,,,,,,,,,,,
439,20180119,104,동남권,111274,강동구,70,34,0.015,0.041,0.7,0.006,1156,104.762,,,,,,,,,,,,
440,20180119,104,동남권,111273,송파구,76,29,0.017,0.034,0.5,0.006,841,105.557,,,,,,,,,,,,
441,20180119,104,동남권,111262,서초구,65,30,0.014,0.033,0.5,0.006,900,95.553,,,,,,,,,,,,
442,20180119,104,동남권,111261,강남구,48,30,0.01,0.041,0.6,0.006,900,78.657,,,,,,,,,,,,
443,20180119,103,서남권,111301,양천구,50,27,0.011,0.04,0.7,0.005,729,77.756,,,,,,,,,,,,
444,20180119,103,서남권,111281,금천구,56,30,0.016,0.04,0.6,0.005,900,86.661,,,,,,,,,,,,
445,20180119,103,서남권,111251,관악구,53,31,0.015,0.04,0.5,0.008,961,84.563,,,,,,,,,,,,
446,20180119,103,서남권,111241,동작구,57,30,0.017,0.039,0.6,0.005,900,87.661,,,,,,,,,,,,
447,20180119,103,서남권,111231,영등포구,67,31,0.012,0.035,0.6,0.007,961,98.654,,,,,,,,,,,,
448,20180119,103,서남권,111221,구로구,66,32,0.01,0.028,0.7,0.007,1024,98.745,,,,,,,,,,,,
449,20180119,103,서남권,111212,강서구,52,30,0.015,0.042,0.6,0.005,900,82.662,,,,,,,,,,,,
450,20180119,102,동북권,111291,강북구,52,23,0.027,0.028,0.6,0.005,529,75.66,,,,,,,,,,,,
451,20180119,102,동북권,111171,도봉구,62,27,0.021,0.034,0.7,0.005,729,89.76,,,,,,,,,,,,
452,20180119,102,동북권,111161,성북구,60,26,0.016,0.036,0.5,0.006,676,86.558,,,,,,,,,,,,
453,20180119,102,동북권,111152,동대문구,65,25,0.016,0.042,0.6,0.007,625,90.665,,,,,,,,,,,,
454,20180119,102,동북권,111151,중랑구,67,30,0.017,0.034,0.7,0.006,900,97.757,,,,,,,,,,,,
455,20180119,102,동북권,111142,성동구,64,28,0.012,0.034,0.4,0.006,784,92.452,,,,,,,,,,,,
456,20180119,102,동북권,111141,광진구,61,30,0.018,0.038,0.7,0.004,900,91.76,,,,,,,,,,,,
457,20180119,101,서북권,111201,마포구,56,29,0.015,0.037,0.7,0.005,841,85.757,,,,,,,,,,,,
458,20180119,101,서북권,111191,서대문구,65,27,0.015,0.037,0.7,0.003,729,92.755,,,,,,,,,,,,
459,20180119,101,서북권,111181,은평구,59,28,0.021,0.044,0.7,0.004,784,87.769,,,,,,,,,,,,
460,20180119,100,도심권,111131,용산구,53,27,0.013,0.037,0.4,0.005,729,80.455,,,,,,,,,,,,
461,20180119,100,도심권,111123,종로구,51,28,0.016,0.038,0.7,0.007,784,79.761,,,,,,,,,,,,
462,20180119,100,도심권,111121,중구,49,26,0.018,0.035,0.6,0.004,676,75.657,,,,,,,,,,,,
463,20180120,100,도심권,111121,중구,85,56,0.015,0.047,0.9,0.006,3136,141.968,,,,,,,,,,,,
464,20180120,104,동남권,111274,강동구,106,63,0.012,0.051,1,0.006,3969,170.069,,,,,,,,,,,,
465,20180120,104,동남권,111273,송파구,120,64,0.014,0.043,0.9,0.007,4096,184.964,,,,,,,,,,,,
466,20180120,104,동남권,111262,서초구,116,66,0.014,0.04,0.8,0.008,4356,182.862,,,,,,,,,,,,
467,20180120,104,동남권,111261,강남구,81,58,0.009,0.048,0.9,0.008,3364,139.965,,,,,,,,,,,,
468,20180120,103,서남권,111301,양천구,93,66,0.011,0.045,0.9,0.008,4356,159.964,,,,,,,,,,,,
